,open,high,low,close,volume
2025-08-26 22:40:00+00:00,1.16457,1.16459,1.16444,1.16448,105
2025-08-26 22:45:00+00:00,1.16448,1.1645,1.16414,1.16415,113
2025-08-26 22:50:00+00:00,1.16414,1.16431,1.1641,1.1643,128
2025-08-26 22:55:00+00:00,1.16429,1.16436,1.16424,1.16432,94
2025-08-26 23:00:00+00:00,1.16431,1.16432,1.16408,1.16412,138
2025-08-26 23:05:00+00:00,1.16412,1.16418,1.16412,1.16416,65
2025-08-26 23:10:00+00:00,1.16416,1.16422,1.16412,1.16416,74
2025-08-26 23:15:00+00:00,1.16416,1.16422,1.16412,1.16421,98
2025-08-26 23:20:00+00:00,1.16421,1.1644,1.16421,1.16424,123
2025-08-26 23:25:00+00:00,1.16423,1.16424,1.16414,1.16416,78
2025-08-26 23:30:00+00:00,1.16416,1.16424,1.16412,1.16413,79
2025-08-26 23:35:00+00:00,1.16414,1.16414,1.16407,1.16413,103
2025-08-26 23:40:00+00:00,1.16412,1.16417,1.1641,1.1641,66
2025-08-26 23:45:00+00:00,1.16411,1.16411,1.16378,1.1638,218
2025-08-26 23:50:00+00:00,1.16379,1.164,1.16378,1.16399,185
2025-08-26 23:55:00+00:00,1.16398,1.16406,1.1637,1.16371,227
2025-08-27 00:00:00+00:00,1.16373,1.16406,1.16364,1.164,370
2025-08-27 00:05:00+00:00,1.16401,1.16418,1.16382,1.16418,192
2025-08-27 00:10:00+00:00,1.16417,1.16418,1.16404,1.16409,207
2025-08-27 00:15:00+00:00,1.1641,1.16418,1.16401,1.16413,288
2025-08-27 00:20:00+00:00,1.16412,1.16412,1.16384,1.16396,288
2025-08-27 00:25:00+00:00,1.16396,1.16408,1.16392,1.16403,248
2025-08-27 00:30:00+00:00,1.16402,1.16404,1.16372,1.16378,298
2025-08-27 00:35:00+00:00,1.16378,1.16386,1.16371,1.16373,181
2025-08-27 00:40:00+00:00,1.16372,1.16384,1.16371,1.16372,185
2025-08-27 00:45:00+00:00,1.16372,1.16379,1.16356,1.16362,303
2025-08-27 00:50:00+00:00,1.16363,1.16364,1.16337,1.16344,374
2025-08-27 00:55:00+00:00,1.16342,1.1637,1.1634,1.1637,576
2025-08-27 01:00:00+00:00,1.1637,1.16389,1.16366,1.16374,386
2025-08-27 01:05:00+00:00,1.16375,1.16392,1.16374,1.16388,216
2025-08-27 01:10:00+00:00,1.16389,1.16408,1.16374,1.16374,298
2025-08-27 01:15:00+00:00,1.16376,1.16408,1.16373,1.16374,338
2025-08-27 01:20:00+00:00,1.16374,1.16376,1.16348,1.16358,385
2025-08-27 01:25:00+00:00,1.16358,1.16378,1.16353,1.16356,339
2025-08-27 01:30:00+00:00,1.16358,1.16379,1.16345,1.16352,639
2025-08-27 01:35:00+00:00,1.16354,1.16358,1.16328,1.1633,225
2025-08-27 01:40:00+00:00,1.16331,1.1636,1.16307,1.16356,352
2025-08-27 01:45:00+00:00,1.16358,1.16374,1.16352,1.16356,330
2025-08-27 01:50:00+00:00,1.16356,1.16356,1.16334,1.16339,279
2025-08-27 01:55:00+00:00,1.1634,1.16342,1.16324,1.16339,249
2025-08-27 02:00:00+00:00,1.16338,1.16343,1.16286,1.16286,293
2025-08-27 02:05:00+00:00,1.16287,1.16289,1.1626,1.16272,365
2025-08-27 02:10:00+00:00,1.1627,1.16276,1.16254,1.16264,224
2025-08-27 02:15:00+00:00,1.16264,1.1629,1.16258,1.1628,284
2025-08-27 02:20:00+00:00,1.16279,1.1628,1.16258,1.16263,150
2025-08-27 02:25:00+00:00,1.16264,1.1627,1.16248,1.16268,211
2025-08-27 02:30:00+00:00,1.16266,1.1628,1.1626,1.16272,214
2025-08-27 02:35:00+00:00,1.16272,1.16294,1.16268,1.1629,206
2025-08-27 02:40:00+00:00,1.1629,1.16291,1.16276,1.16284,122
2025-08-27 02:45:00+00:00,1.16285,1.16309,1.16284,1.16308,151
2025-08-27 02:50:00+00:00,1.16308,1.16319,1.163,1.1631,206
2025-08-27 02:55:00+00:00,1.16308,1.1632,1.16306,1.16314,232
2025-08-27 03:00:00+00:00,1.16314,1.16325,1.16306,1.16316,230
2025-08-27 03:05:00+00:00,1.16316,1.16318,1.1631,1.16316,132
2025-08-27 03:10:00+00:00,1.16318,1.1633,1.16313,1.16316,203
2025-08-27 03:15:00+00:00,1.16317,1.1632,1.163,1.16312,122
2025-08-27 03:20:00+00:00,1.1631,1.16311,1.16271,1.1628,207
2025-08-27 03:25:00+00:00,1.1628,1.1628,1.16262,1.16267,206
2025-08-27 03:30:00+00:00,1.16266,1.16271,1.16254,1.16269,257
2025-08-27 03:35:00+00:00,1.1627,1.16288,1.16264,1.16286,215
2025-08-27 03:40:00+00:00,1.16286,1.16288,1.1626,1.16274,175
2025-08-27 03:45:00+00:00,1.16275,1.16283,1.16262,1.16264,118
2025-08-27 03:50:00+00:00,1.16264,1.16267,1.16218,1.16236,221
2025-08-27 03:55:00+00:00,1.16237,1.16254,1.16233,1.16252,167
2025-08-27 04:00:00+00:00,1.16254,1.16254,1.16213,1.16214,244
2025-08-27 04:05:00+00:00,1.16213,1.16227,1.16213,1.16221,165
2025-08-27 04:10:00+00:00,1.1622,1.16222,1.16199,1.1622,177
2025-08-27 04:15:00+00:00,1.1622,1.1622,1.162,1.16201,256
2025-08-27 04:20:00+00:00,1.16202,1.16202,1.16154,1.16164,398
2025-08-27 04:25:00+00:00,1.16164,1.16177,1.1616,1.16176,247
2025-08-27 04:30:00+00:00,1.16176,1.16188,1.16174,1.16184,227
2025-08-27 04:35:00+00:00,1.16182,1.16186,1.16166,1.16166,182
2025-08-27 04:40:00+00:00,1.16164,1.16174,1.16125,1.16126,260
2025-08-27 04:45:00+00:00,1.16127,1.1614,1.16122,1.16126,151
2025-08-27 04:50:00+00:00,1.16127,1.16138,1.16125,1.16134,180
2025-08-27 04:55:00+00:00,1.16134,1.16143,1.16132,1.16143,211
2025-08-27 05:00:00+00:00,1.1614,1.1615,1.16136,1.16144,273
2025-08-27 05:05:00+00:00,1.16142,1.16153,1.1614,1.16152,256
2025-08-27 05:10:00+00:00,1.16152,1.16176,1.16151,1.16174,241
2025-08-27 05:15:00+00:00,1.16172,1.16182,1.16164,1.1617,216
2025-08-27 05:20:00+00:00,1.16169,1.16179,1.16164,1.16168,185
2025-08-27 05:25:00+00:00,1.16168,1.16182,1.16158,1.16178,184
2025-08-27 05:30:00+00:00,1.16178,1.16183,1.1617,1.16183,189
2025-08-27 05:35:00+00:00,1.16185,1.16192,1.16179,1.1618,197
2025-08-27 05:40:00+00:00,1.16177,1.16191,1.16164,1.16184,209
2025-08-27 05:45:00+00:00,1.16185,1.1619,1.16176,1.16184,325
2025-08-27 05:50:00+00:00,1.16182,1.16195,1.16174,1.16175,255
2025-08-27 05:55:00+00:00,1.16176,1.16206,1.16176,1.16204,342
2025-08-27 06:00:00+00:00,1.16203,1.1621,1.16192,1.16204,330
2025-08-27 06:05:00+00:00,1.16206,1.1623,1.16173,1.1618,537
2025-08-27 06:10:00+00:00,1.16182,1.16197,1.16168,1.16189,518
2025-08-27 06:15:00+00:00,1.16188,1.16198,1.16176,1.16176,357
2025-08-27 06:20:00+00:00,1.16177,1.16211,1.16176,1.16204,341
2025-08-27 06:25:00+00:00,1.16206,1.16224,1.16199,1.16199,387
2025-08-27 06:30:00+00:00,1.162,1.16223,1.16194,1.16209,315
2025-08-27 06:35:00+00:00,1.16208,1.16214,1.16187,1.16212,398
2025-08-27 06:40:00+00:00,1.16212,1.16239,1.16204,1.16239,297
2025-08-27 06:45:00+00:00,1.16238,1.16239,1.16213,1.16214,311
2025-08-27 06:50:00+00:00,1.16216,1.1622,1.16179,1.16186,371
2025-08-27 06:55:00+00:00,1.16185,1.16211,1.16146,1.1621,894
2025-08-27 07:00:00+00:00,1.16211,1.1622,1.16138,1.16168,610
2025-08-27 07:05:00+00:00,1.16167,1.16188,1.16156,1.16185,374
2025-08-27 07:10:00+00:00,1.16186,1.16186,1.16105,1.16111,506
2025-08-27 07:15:00+00:00,1.1611,1.1614,1.16095,1.16112,582
2025-08-27 07:20:00+00:00,1.16112,1.1613,1.16106,1.16124,372
2025-08-27 07:25:00+00:00,1.16124,1.16138,1.16046,1.16052,531
2025-08-27 07:30:00+00:00,1.16051,1.1607,1.16024,1.1604,635
2025-08-27 07:35:00+00:00,1.1604,1.16048,1.15962,1.16002,865
2025-08-27 07:40:00+00:00,1.16003,1.16019,1.15968,1.16014,442
2025-08-27 07:45:00+00:00,1.16014,1.16036,1.15966,1.15983,629
2025-08-27 07:50:00+00:00,1.15984,1.16036,1.1597,1.1603,569
2025-08-27 07:55:00+00:00,1.1603,1.16046,1.16018,1.16035,473
2025-08-27 08:00:00+00:00,1.16032,1.16037,1.15996,1.16002,492
2025-08-27 08:05:00+00:00,1.16002,1.16007,1.1595,1.15956,598
2025-08-27 08:10:00+00:00,1.15956,1.15962,1.15892,1.15909,640
2025-08-27 08:15:00+00:00,1.15908,1.15938,1.15862,1.1593,974
2025-08-27 08:20:00+00:00,1.1593,1.15942,1.15906,1.15928,582
2025-08-27 08:25:00+00:00,1.15928,1.15932,1.1589,1.15894,420
2025-08-27 08:30:00+00:00,1.15894,1.15894,1.15773,1.15774,1271
2025-08-27 08:35:00+00:00,1.15773,1.1583,1.1577,1.15828,804
2025-08-27 08:40:00+00:00,1.15826,1.15856,1.15819,1.15851,505
2025-08-27 08:45:00+00:00,1.15852,1.15874,1.1584,1.15852,605
2025-08-27 08:50:00+00:00,1.15853,1.15869,1.15845,1.15864,460
2025-08-27 08:55:00+00:00,1.15865,1.15892,1.15861,1.15888,592
2025-08-27 09:00:00+00:00,1.15888,1.15926,1.15864,1.15892,686
2025-08-27 09:05:00+00:00,1.15892,1.15906,1.15867,1.15891,538
2025-08-27 09:10:00+00:00,1.15888,1.15923,1.15888,1.15912,450
2025-08-27 09:15:00+00:00,1.1591,1.15924,1.15904,1.15922,377
2025-08-27 09:20:00+00:00,1.1592,1.15938,1.15913,1.15931,344
2025-08-27 09:25:00+00:00,1.15932,1.15948,1.15923,1.15948,336
2025-08-27 09:30:00+00:00,1.15948,1.1595,1.15918,1.15942,357
2025-08-27 09:35:00+00:00,1.15942,1.15948,1.15918,1.15929,361
2025-08-27 09:40:00+00:00,1.1593,1.1593,1.15894,1.15914,357
2025-08-27 09:45:00+00:00,1.15915,1.15926,1.15905,1.15916,365
2025-08-27 09:50:00+00:00,1.15916,1.15927,1.15899,1.15906,503
2025-08-27 09:55:00+00:00,1.15904,1.15918,1.15898,1.15902,456
2025-08-27 10:00:00+00:00,1.15902,1.15902,1.15875,1.15886,567
2025-08-27 10:05:00+00:00,1.15886,1.15926,1.15868,1.1592,387
2025-08-27 10:10:00+00:00,1.15922,1.15922,1.15871,1.15878,341
2025-08-27 10:15:00+00:00,1.15877,1.15882,1.15848,1.15854,276
2025-08-27 10:20:00+00:00,1.15856,1.1586,1.1583,1.1586,194
2025-08-27 10:25:00+00:00,1.1586,1.15866,1.15836,1.15856,265
2025-08-27 10:30:00+00:00,1.15856,1.15862,1.1583,1.15834,426
2025-08-27 10:35:00+00:00,1.15834,1.15845,1.1581,1.15838,396
2025-08-27 10:40:00+00:00,1.15839,1.15858,1.15826,1.15827,331
2025-08-27 10:45:00+00:00,1.15828,1.15842,1.15816,1.15828,405
2025-08-27 10:50:00+00:00,1.15828,1.15831,1.158,1.15806,401
2025-08-27 10:55:00+00:00,1.15807,1.15824,1.15789,1.15795,499
2025-08-27 11:00:00+00:00,1.15792,1.15796,1.1574,1.1577,604
2025-08-27 11:05:00+00:00,1.1577,1.15816,1.15756,1.15816,416
2025-08-27 11:10:00+00:00,1.15816,1.15882,1.15802,1.15866,586
2025-08-27 11:15:00+00:00,1.15864,1.15872,1.15834,1.15838,365
2025-08-27 11:20:00+00:00,1.15838,1.15848,1.15834,1.15845,236
2025-08-27 11:25:00+00:00,1.15844,1.15848,1.15824,1.15835,328
2025-08-27 11:30:00+00:00,1.15836,1.15898,1.15836,1.15858,472
2025-08-27 11:35:00+00:00,1.15859,1.15883,1.15829,1.15836,483
2025-08-27 11:40:00+00:00,1.15837,1.15838,1.15799,1.15806,432
2025-08-27 11:45:00+00:00,1.15804,1.15862,1.15802,1.15857,484
2025-08-27 11:50:00+00:00,1.15858,1.15899,1.15854,1.15878,550
2025-08-27 11:55:00+00:00,1.15877,1.15886,1.15852,1.1586,767
2025-08-27 12:00:00+00:00,1.15862,1.15898,1.15861,1.15878,561
2025-08-27 12:05:00+00:00,1.15876,1.15942,1.15875,1.15931,535
2025-08-27 12:10:00+00:00,1.15932,1.15935,1.15908,1.15931,436
2025-08-27 12:15:00+00:00,1.1593,1.1596,1.15923,1.1595,517
2025-08-27 12:20:00+00:00,1.15948,1.15984,1.1593,1.15955,774
2025-08-27 12:25:00+00:00,1.15956,1.15962,1.15917,1.1593,581
2025-08-27 12:30:00+00:00,1.1593,1.15958,1.1592,1.15944,629
2025-08-27 12:35:00+00:00,1.15942,1.15946,1.15894,1.15916,741
2025-08-27 12:40:00+00:00,1.15916,1.15928,1.15851,1.15859,961
2025-08-27 12:45:00+00:00,1.15858,1.15932,1.15852,1.15929,936
2025-08-27 12:50:00+00:00,1.15926,1.15942,1.15908,1.15916,559
2025-08-27 12:55:00+00:00,1.15914,1.15914,1.15846,1.15865,713
2025-08-27 13:00:00+00:00,1.15864,1.15916,1.15844,1.1589,559
2025-08-27 13:05:00+00:00,1.15892,1.15985,1.15887,1.15972,710
2025-08-27 13:10:00+00:00,1.1597,1.15991,1.15958,1.15973,618
2025-08-27 13:15:00+00:00,1.15974,1.15974,1.15918,1.15939,547
2025-08-27 13:20:00+00:00,1.15938,1.15962,1.15934,1.15938,560
2025-08-27 13:25:00+00:00,1.15938,1.15956,1.15924,1.15936,461
2025-08-27 13:30:00+00:00,1.15936,1.1594,1.1589,1.15921,626
2025-08-27 13:35:00+00:00,1.1592,1.15924,1.15866,1.1587,703
2025-08-27 13:40:00+00:00,1.15872,1.15878,1.15854,1.15862,827
2025-08-27 13:45:00+00:00,1.15862,1.15912,1.15851,1.15902,832
2025-08-27 13:50:00+00:00,1.15903,1.16016,1.15902,1.16011,993
2025-08-27 13:55:00+00:00,1.16014,1.16039,1.15978,1.1598,1312
2025-08-27 14:00:00+00:00,1.15978,1.16029,1.15967,1.15968,889
2025-08-27 14:05:00+00:00,1.1597,1.15972,1.15912,1.15954,779
2025-08-27 14:10:00+00:00,1.15955,1.15974,1.15925,1.15927,700
2025-08-27 14:15:00+00:00,1.15928,1.15942,1.15898,1.15905,724
